พระสุตตันตปิฎก~~0001
อรรถกถาภิกขุสูตรที่  ๑๐~~0672
จตุตถวรรคที่  ๔~~0673
๑.  ภินทิสูตร~~0673
อรรถกถาภินทิสูตรที่  ๑~~0673
๒.  มูลสูตร~~0674
อรรถกถามูลสูตรที่  ๒~~0674
๓.  ปฐมธรรมสูตร~~0675
อรรถกถาปฐมธรรมสูตร~~0675
๔.  ทุติยธรรมสูตร~~0675
อรรถกถาทุติยธรรมสูตรที่  ๔~~0676
๕.  ปักกันตสูตร~~0676
อรรถกถาปักกันตสูตรที่  ๕~~0677
๖.  รถสูตร~~0678
อรรถกถารถสูตรที่  ๖~~0679
๗.  มาตุสูตร~~0679
อรรกถามาตุสูตรที่  ๗~~0680
๘.  ปิตุสูตร~~0681
๙.  ภาตุสูตร~~0681
๑๐. ภคินิสูตร~~0681
๑๑.  ปุตตสูตร~~0682
๑๒.  ธีตุสุตร~~0682
๑๓.  ปชาปติสูตร~~0682
๖.  ราหุลสังยุต~~0684
๑.  จักขุสูตร~~0684
ราหุลสังยุต~~0686
อรรถกถาจักขุสูตรที่  ๑~~0686
๒.  รูปสูตร~~0687
อรรถกถารูปสูตรที่  ๒~~0687
๓.  วิญญาณสูตร~~0687
อรรถกถาวิญญาณสูตรที่  ๓~~0688
๔.  สัมผัสสูตร~~0688
๕.  เวทนาสูตร~~0689
๖.  สัญญาสูตร~~0689
อรรถกถาสัญญาสูตรที่  ๖~~0690
๗.  เจตนาสูตร~~0690
๘.  ตัณหาสูตร~~0690
อรรถกถาตัณหาสูตรที่  ๘~~0691
๙.  ธาตุสูตร~~0691
อรรถกถาธาตุสูตรที่  ๙~~0691
๑๐.   ขันธสูตร~~0692
อรรถกถาขันธสูตรที่  ๑๐~~0693
ทุติยวรรคที่  ๒~~0694
๑.  จักขุสูตร~~0694
อรรถกถาทุติยวรรค~~0695
ทุติยวรรค  สูตรที่  ๑-๑๐  มีเนื้อความง่ายทั้งนั้น.~~0695
๑๑.  อนุสยสูตร~~0696
อรรถกถาอนุสยสูตรที่  ๑๑~~0697
๑๒.   อปคตสูตร~~0697
อรรถกถาอปคตสูตรที่  ๑๒~~0699
ปฐมวรรคที่  ๑~~0701
๑.  อัฏฐิสูตร~~0701
อรรถกถาอัฏฐิสูตรที่  ๑~~0703
๒.  เปสิสูตร~~0707
อรรถกถาเปสิสูตรที่  ๒~~0707
๓.  ปิณฑสูตร~~0708
อรรถกถาปิณฑสูตรที่ ๓~~0708
๔. นิจฉวิสูตร~~0709
อรรถกถานิจฉวิสูตรที่  ๔~~0709
๕.  อสิสูตร~~0709
อรรถกถาอสิสูตรที่  ๕~~0710
๖.  สัตติสูตร~~0710
อรรถกถาสัตติสูตรที่  ๖~~0710
๗.  อุสุสูตร~~0711
อรรถกถาอุสุสูตรที่  ๗~~0711
๘.  ปฐมสูจิสูตร~~0712
อรรถกถาปฐมสูจิสูตรที่  ๘~~0712
๙.  ทุติยสูจิสูตร~~0713
ว่าด้วยบุรุษมีขนเป็นเข็ม~~0713
อรรถกถาทุติยสูจิสูตรที่  ๙~~0713
๑๐.  อัณฑภารีสูตร~~0714
อรรถกถาอัณฑภารีสูตรที่  ๑๐~~0714
๑.  กูปนิมุคคสูตร~~0716
ทุติยวรรคที่  ๒~~0716
๒.  คูถขาทิสูตร~~0717
อรรถกถาคูถขาทิสูตรที่   ๒~~0717
๓.  นิจฉวิตถีสูตร~~0718
ว่าด้วยหญิงไม่มีผิวหนัง~~0718
อรรถกถานิจฉวิตถีสูตรที่  ๓~~0718
๔. มังคุฬิตถีสูตร~~0718
อรรถกถามังคุฬิตถีสูตรที่ ๔~~0719
๕.  โอกิลินีสูตร~~0719
อรรถกถาโอกิลินีสูตรที่  ๕~~0720
๖.  สีสัจฉินนสูตร~~0721
อรรถกถาสีสัจฉินนสูตรที่  ๖~~0721
๗.  ภิกขุสูตร~~0721
อรรถกถาภิกขุสูตรที่  ๗~~0722
๘.  ภิกขุนีสูตร~~0722
๙.  สิกขมานาสูตร~~0723
๑๐.  สามเณรสูตร~~0723
๑๑.  สามเณีสูตร~~0724
อรรถกถาภิกขุนีสูตรที่  ๘  เป็นต้น~~0725
๑.  กูฏาคารสูตร~~0726
อรรถกถากูฏาคารสูตรที่  ๑~~0726
๒.  นขสิขสูตร~~0727
อรรถกถานขสิขสูตรที่  ๒~~0728
๓.  กุลสูตร~~0728
อรรถกถากุลสูตรที่  ๓~~0729
๔. โอกขาสูตร~~0730
ว่าด้วยการให้ทาน~~0730
อรรถกถาโอกขาสูตรที่  ๔~~0731
๕.  สัตติสูตร~~0731
ว่าด้วยหอก~~0731
อรรถกถาสัตติสูตร~~0732
๖.  ธนุคคหสูตร~~0733
อรรถกถาธนุคคหสูตรที่  ๖~~0734
๗.  อาณีตสูตร~~0737
อรรถกถาอาณีสูตรที่  ๗~~0738
๘.  กลิงครสูตร~~0741
อรรถกถากลิงครสูตรที่  ๘~~0743
๙.  นาคสูตร~~0744
อรรถกถานาคสูตรที่  ๙~~0746
๑๐.  วิฬารสูตร~~0747
อรรถกถาวิฬารสูตรที่ ๑๐~~0749
๑๑.  ปฐมสิคาลสูตร~~0749
ว่าด้วยเรื่องสุนัขจิ้งจอก~~0749
อรรถกถาปฐมสิคาลสูตรที่  ๑๑~~0750
๑๒.  ทุติยสิคาลสูตร~~0750
อรรถกถาทุติยสิคาลสูตรที่  ๑๒~~0751
๑.  โกลิตสูตร~~0753
อรรถกถาโกลิตสูตรที่  ๑~~0754
๒.  อุปติสสสูตร~~0755
อรรถกถาอุปติสสสูตรที่  ๒~~0757
๓.  ฆฏสูตร~~0757
อรรถกถาฆฏสูตรที่  ๓~~0760
๔.  นวสูตร~~0762
อรรถกถานวสูตรที่  ๔~~0764
๕.  สุชาตสูตร~~0764
อรรถกถาสุชาตสูตรที่  ๕~~0765
๖.  ภัททิยสูตร~~0766
อรรถกถาภัททิยสูตรที่  ๖~~0767
๗.  วิสาขสูตร~~0770
อรรถกถาวิสาขสูตรที่  ๗~~0771
๘.  นันทสูตร~~0772
อรรถกถานันทสูตรที่  ๘~~0773
๙.  ติสสสูตร~~0774
อรรถกถาติสสสูตรที่  ๙~~0775
๑๐.  เถรนามสูตร~~0779
อรรถกถาเถรนามสูตรที่  ๑๐~~0782
๑๑.  กัปปินสูตร~~0782
อรรถกถากัปปินสูตรที่  ๑๑~~0784
๑๒.  สหายสูตร~~0790
รวมพระสูตรที่มีในวรรคนี้   คือ~~0792
รวมสังยุตที่มีในนิทานวรรค~~0792
